Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/03 05:52,158053,815462FC0,160372,8161A1F80,5559.97,Shekel,5559.97,Shekel,Credit Card,0
2022/09/03 06:48,137564,81281C730,220015,817454AF0,220.49,US Dollar,220.49,US Dollar,Credit Card,0
2022/09/03 10:14,26,808B7A890,123651,8091C6AE0,185457.36,Rupee,185457.36,Rupee,Credit Card,0
2022/09/03 07:31,29592,804543A90,215557,80646FAD0,65950.72,Yen,65950.72,Yen,Credit Card,0
2022/09/03 05:48,11661,8069E8190,33747,80F5377F0,70.95,US Dollar,70.95,US Dollar,Cheque,0
2022/09/03 02:47,70,10042B660,18493,816F4B350,3.12,US Dollar,3.12,US Dollar,Credit Card,1
2022/09/03 02:35,237958,80E6AC870,136311,80E6AD160,8710.14,Canadian Dollar,8710.14,Canadian Dollar,ACH,1
2022/09/03 03:21,20,8003A71B0,11,8003A80A0,6401.65,US Dollar,6401.65,US Dollar,ACH,1
2022/09/03 03:14,4894,806B47AB0,1231,806B482B0,1313.59,US Dollar,1313.59,US Dollar,ACH,1
2022/09/03 03:13,136393,814BB6890,14133,814BB7180,729.92,US Dollar,729.92,US Dollar,ACH,1
2022/09/03 03:11,5383,8027CAB40,600,8027CAD30,4070.61,Euro,4070.61,Euro,ACH,1
2022/09/03 04:15,600,8027CAD30,5383,8027CAB40,4070.61,Euro,4070.61,Euro,ACH,1
2022/09/03 03:11,70,10042B6A8,248077,812143230,3231.2,Euro,3231.2,Euro,Credit Card,1
2022/09/03 03:27,26922,803511120,19104,8035116C0,11564.73,Yuan,11564.73,Yuan,ACH,1
2022/09/03 03:03,235889,80D42BCE0,10,80D42BD30,907.7,Canadian Dollar,907.7,Canadian Dollar,ACH,1
2022/09/03 03:27,269999,81A388011,269999,81A388061,0.261495,Bitcoin,0.261495,Bitcoin,Bitcoin,1
2022/09/03 03:18,74785,81B9CA0A1,70846,81B9CA191,0.020133,Bitcoin,0.020133,Bitcoin,Bitcoin,1
2022/09/03 03:57,240728,812F7F690,129402,812F7FBB0,3255.68,US Dollar,3255.68,US Dollar,ACH,1
2022/09/03 03:54,7058,80616BC60,16293,80616BCB0,140.62,Euro,140.62,Euro,ACH,1
2022/09/03 03:58,127004,8105AC9A0,230412,8105A3C60,912.89,Euro,912.89,Euro,ACH,1
2022/09/03 04:07,20,8104037E0,30691,8104038D0,2503.22,US Dollar,2503.22,US Dollar,ACH,1
2022/09/03 04:45,137074,812A2E190,210472,812A2E760,667.53,US Dollar,667.53,US Dollar,ACH,1
2022/09/03 04:50,215278,80818E9E0,21334,80818FE90,409793.55,Yen,409793.55,Yen,ACH,1
2022/09/03 04:41,149772,812B76530,149034,812B76580,15632.89,Brazil Real,15632.89,Brazil Real,ACH,1
2022/09/03 05:05,22661,813223360,28958,8132233B0,48449.66,US Dollar,48449.66,US Dollar,ACH,1
2022/09/03 05:21,224,8001F1F40,224,800127B30,5852.56,US Dollar,5852.56,US Dollar,ACH,1
2022/09/03 06:29,20,8001A98D0,224,800127B30,6481.12,US Dollar,6481.12,US Dollar,ACH,1
2022/09/03 08:00,0,800326A80,224,800127B30,3871.6,US Dollar,3871.6,US Dollar,ACH,1
2022/09/03 11:44,3,800212320,224,800127B30,6696.49,US Dollar,6696.49,US Dollar,ACH,1
2022/09/04 11:15,14,80025CD30,224,800127B30,1680.83,US Dollar,1680.83,US Dollar,ACH,1
2022/09/04 12:16,14,8003BF760,224,800127B30,4136.34,US Dollar,4136.34,US Dollar,ACH,1
2022/09/04 13:48,425,8002A2EB0,224,800127B30,16131.77,US Dollar,16131.77,US Dollar,ACH,1
2022/09/04 17:13,20,8001A8190,224,800127B30,12544.22,US Dollar,12544.22,US Dollar,ACH,1
2022/09/05 08:26,20,800138F00,224,800127B30,10301.34,US Dollar,10301.34,US Dollar,ACH,1
2022/09/05 14:09,20,800239200,224,800127B30,18831.84,US Dollar,18831.84,US Dollar,ACH,1
2022/09/05 19:24,20,80047F3C0,224,800127B30,2391.95,US Dollar,2391.95,US Dollar,ACH,1
2022/09/05 16:04,224,800127B30,600,800402E80,75884.38,Euro,75884.38,Euro,ACH,1
2022/09/06 06:16,224,800127B30,20,80031D1B0,19210.36,US Dollar,19210.36,US Dollar,ACH,1
2022/09/06 10:38,224,800127B30,423,80033E2D0,691.96,Euro,691.96,Euro,ACH,1
2022/09/06 11:39,224,800127B30,423,80027DC60,12133.34,Euro,12133.34,Euro,ACH,1
2022/09/06 19:50,224,800127B30,1394,8002BA130,9986.28,US Dollar,9986.28,US Dollar,ACH,1
2022/09/07 09:45,224,800127B30,1776,80048F940,7658.47,Euro,7658.47,Euro,ACH,1
2022/09/07 12:54,224,800127B30,0,8000F3250,5234.43,Euro,5234.43,Euro,ACH,1
2022/09/07 14:01,224,800127B30,224,8001420B0,7860.77,US Dollar,7860.77,US Dollar,ACH,1
2022/09/07 16:59,224,800127B30,498,80033FE80,8276.82,Euro,8276.82,Euro,ACH,1
2022/09/08 05:58,224,800127B30,20,800191B20,9228.11,US Dollar,9228.11,US Dollar,ACH,1
2022/09/08 07:46,224,800127B30,20,80017D960,735.81,US Dollar,735.81,US Dollar,ACH,1
2022/09/09 12:46,224,800127B30,1,80016C830,8666.89,US Dollar,8666.89,US Dollar,ACH,1
2022/09/03 05:26,216269,812D1CF40,110851,812D1F640,68.12,Euro,68.12,Euro,ACH,1
2022/09/03 05:25,32979,80EA53750,285,80EA537A0,264868.7,Ruble,264868.7,Ruble,ACH,1
2022/09/03 05:13,246505,81131FBB0,246528,8113234C0,39834.99,Mexican Peso,39834.99,Mexican Peso,ACH,1
2022/09/03 05:45,3202,8016D5D80,425,80025E130,1428.57,Euro,1428.57,Euro,ACH,1
2022/09/03 14:30,423,8002A9F70,425,80025E130,2236.63,Euro,2236.63,Euro,ACH,1
2022/09/03 15:06,21260,8008D1FA0,425,80025E130,15803.68,Euro,15803.68,Euro,ACH,1
2022/09/04 11:36,2692,801A96550,425,80025E130,9247.17,Euro,9247.17,Euro,ACH,1
2022/09/04 14:14,1231,80174FE00,425,80025E130,10713.5,Euro,10713.5,Euro,ACH,1
2022/09/04 23:32,21444,800CA6650,425,80025E130,19325623.57,Euro,19325623.57,Euro,ACH,1
2022/09/05 11:00,11,800A6AE80,425,80025E130,6494.66,Euro,6494.66,Euro,ACH,1
2022/09/05 11:53,12503,801928040,425,80025E130,15176.75,Euro,15176.75,Euro,ACH,1
2022/09/05 18:07,11968,801DD0940,425,80025E130,8298.63,Euro,8298.63,Euro,ACH,1
2022/09/06 02:12,20,800280090,425,80025E130,45507467.35,Euro,45507467.35,Euro,ACH,1
2022/09/06 07:16,3389,80191AF80,425,80025E130,6205.87,Euro,6205.87,Euro,ACH,1
2022/09/06 12:03,1639,800D16440,425,80025E130,13862.57,Euro,13862.57,Euro,ACH,1
2022/09/06 12:56,224,8006AEAC0,425,80025E130,3427.49,Euro,3427.49,Euro,ACH,1
2022/09/06 14:40,11,8003489F0,425,80025E130,13368.92,Euro,13368.92,Euro,ACH,1
2022/09/06 17:01,2293,801C64C50,425,80025E130,4309.62,Euro,4309.62,Euro,ACH,1
2022/09/07 05:05,20,800443CB0,425,80025E130,4199.93,Euro,4199.93,Euro,ACH,1
2022/09/07 09:14,425,80025E130,1110,8018CA480,18227.97,US Dollar,18227.97,US Dollar,ACH,1
2022/09/07 09:36,425,80025E130,12202,80165B7A0,14177.33,Euro,14177.33,Euro,ACH,1
2022/09/07 18:28,425,80025E130,1807,800C6C490,183.59,US Dollar,183.59,US Dollar,ACH,1
2022/09/08 10:06,425,80025E130,12055,800D4BFF0,7195.17,Euro,7195.17,Euro,ACH,1
2022/09/08 20:50,425,80025E130,498,801E075B0,302433436.82,Euro,302433436.82,Euro,ACH,1
2022/09/09 15:29,425,80025E130,425,800A72060,3730.95,Euro,3730.95,Euro,ACH,1
2022/09/10 13:28,425,80025E130,12063,8012F6690,2076.08,US Dollar,2076.08,US Dollar,ACH,1
2022/09/10 15:56,425,80025E130,1422,80073B9A0,9695.36,US Dollar,9695.36,US Dollar,ACH,1
2022/09/03 05:31,70,10042B660,219788,807F56070,1184.2,US Dollar,1184.2,US Dollar,Credit Card,1
2022/09/03 05:40,118939,813688170,12055,813688490,2839.68,Euro,2839.68,Euro,ACH,1
2022/09/03 06:24,133620,80DC84990,117694,80DC88A50,375.74,US Dollar,375.74,US Dollar,ACH,1
2022/09/03 06:09,14213,80182C9E0,1720,80182CAD0,2821.27,Euro,2821.27,Euro,ACH,1
2022/09/03 06:15,19970,804F74CF0,13271,804F75600,6924.42,Yuan,6924.42,Yuan,ACH,1
2022/09/03 06:50,30515,8185B6CE0,116648,8185B6D30,26168.16,US Dollar,26168.16,US Dollar,ACH,1
2022/09/03 06:57,12503,801C612A0,1720,800361620,16430.17,Euro,16430.17,Euro,ACH,1
2022/09/03 12:19,1720,800361620,1439,80141BBC0,18804.4,US Dollar,18804.4,US Dollar,ACH,1
2022/09/03 19:09,1439,80141BBC0,12274,800D4A4B0,16047.68,Euro,16047.68,Euro,ACH,1
2022/09/04 09:09,12274,800D4A4B0,1835,801AD6ED0,18524.22,Euro,18524.22,Euro,ACH,1
2022/09/04 16:12,1835,801AD6ED0,1390,801B2C0A0,17011.39,Euro,17011.39,Euro,ACH,1
2022/09/05 02:11,1390,801B2C0A0,11701,800D76D80,19214.06,US Dollar,19214.06,US Dollar,ACH,1
2022/09/05 07:05,11701,800D76D80,1439,801427100,19111.57,US Dollar,19111.57,US Dollar,ACH,1
2022/09/06 12:16,1439,801427100,0,801613450,17651.28,Euro,17651.28,Euro,ACH,1
2022/09/06 14:29,0,801613450,12,8008F4F60,19825.14,US Dollar,19825.14,US Dollar,ACH,1
2022/09/06 19:10,12,8008F4F60,24643,802071440,16918.78,Euro,16918.78,Euro,ACH,1
2022/09/07 00:02,24643,802071440,12503,801C612A0,19111.33,Euro,19111.33,Euro,ACH,1
2022/09/03 06:57,224191,81A76FC00,228147,81A76FC50,1522.98,Euro,1522.98,Euro,ACH,1
2022/09/03 06:51,9096,803E7EDE0,110198,803E7EFC0,26772.11,Yuan,26772.11,Yuan,ACH,1
2022/09/03 06:42,13482,804F5CB80,13218,804F5CBD0,8859.46,Yuan,8859.46,Yuan,ACH,1
2022/09/03 06:38,136424,815AA5860,235943,815AA5FD0,4319.08,Canadian Dollar,4319.08,Canadian Dollar,ACH,1
2022/09/03 06:42,70,10042B9C0,259555,8160B3C60,2643.57,Shekel,2643.57,Shekel,Cheque,1
2022/09/03 07:20,70,10042B660,22086,800D18C40,128.95,US Dollar,128.95,US Dollar,Cheque,1
2022/09/03 07:03,116299,80851C740,25400,80851CE20,742.3,Euro,742.3,Euro,ACH,1
2022/09/03 07:17,70,10042B8A0,142146,80FEE6AC0,514.51,Australian Dollar,514.51,Australian Dollar,Cheque,1
2022/09/03 07:06,112,8134FC680,18,8134FC900,3098.81,Swiss Franc,3098.81,Swiss Franc,ACH,1
2022/09/03 07:01,69289,819F8E721,170566,819F8EC31,0.141601,Bitcoin,0.141601,Bitcoin,Bitcoin,1
2022/09/03 07:35,70,10042B6F0,9976,8041FA230,180.0,Yuan,180.0,Yuan,Cheque,1
2022/09/03 07:51,60175,816823BC0,158053,816824980,11344.06,Shekel,11344.06,Shekel,ACH,1
2022/09/03 08:16,228849,810C1E420,143570,810C1E600,4567.61,US Dollar,4567.61,US Dollar,ACH,1
2022/09/03 08:28,24216,813996B80,246655,81399ADA0,4420.41,US Dollar,4420.41,US Dollar,ACH,1
2022/09/03 11:32,15461,8026EC1C0,6058,8026EC210,1829.31,Euro,1829.31,Euro,ACH,1
2022/09/04 22:11,6058,8026EC210,15461,8026EC1C0,1786.16,Euro,1786.16,Euro,ACH,1
2022/09/03 08:13,20798,80B70D6C0,224191,80B70D710,1456.57,Euro,1456.57,Euro,ACH,1
2022/09/03 08:11,171723,81BC24A11,171669,81BC26361,0.055854,Bitcoin,0.055854,Bitcoin,Bitcoin,1
2022/09/03 08:56,215191,807988910,6045,807989240,3139.63,US Dollar,3139.63,US Dollar,ACH,1
2022/09/03 08:30,217862,807BA5D00,28625,808CF6590,4295.36,US Dollar,4295.36,US Dollar,ACH,1
2022/09/03 08:40,126413,80FD24C70,40122,80FD26590,511.47,US Dollar,511.47,US Dollar,ACH,1
2022/09/03 08:58,5436,8030469F0,24029,803046AE0,3597.53,Euro,3597.53,Euro,ACH,1
2022/09/03 08:54,70,10042B6F0,110299,8091A8260,2052.61,Yuan,2052.61,Yuan,Cheque,1
2022/09/03 08:39,49096,81328D140,151922,8132E2CE0,673.25,Brazil Real,673.25,Brazil Real,ACH,1
2022/09/03 09:23,70,10042B660,28393,8062B97E0,543.3,US Dollar,543.3,US Dollar,Cheque,1
2022/09/03 09:15,70,10042B660,212730,81B71B900,22984.68,US Dollar,22984.68,US Dollar,Credit Card,1
2022/09/03 09:22,129759,810115A00,231387,810115FA0,1218.08,Euro,1218.08,Euro,ACH,1
2022/09/03 09:11,53905,814D4EF60,253428,814D4F5A0,1755.38,Swiss Franc,1755.38,Swiss Franc,ACH,1
2022/09/03 09:06,70,10042BA51,169309,8197C8F21,0.014575,Bitcoin,0.014575,Bitcoin,Bitcoin,1
2022/09/03 09:53,3653,8052B4150,11047,8052B5F90,6461.91,US Dollar,6461.91,US Dollar,ACH,1
2022/09/03 09:54,26015,810C7CD60,24950,810C7CEA0,8550.13,US Dollar,8550.13,US Dollar,ACH,1
2022/09/03 09:38,126413,8110064F0,20592,811006B60,3228.77,US Dollar,3228.77,US Dollar,ACH,1
2022/09/03 09:51,70,10042B660,22124,8159FFAE0,1814.3,US Dollar,1814.3,US Dollar,Cheque,1
2022/09/03 09:51,113816,80520A0C0,110682,80520A1B0,17201.99,Yuan,17201.99,Yuan,ACH,1
2022/09/03 09:32,49700,8128DAB10,11,8128DB5E0,4255.95,Brazil Real,4255.95,Brazil Real,ACH,1
2022/09/03 09:38,165675,818D52110,217,818D532F0,9741.38,Saudi Riyal,9741.38,Saudi Riyal,ACH,1
2022/09/03 09:56,217,81B80C371,269312,81B80CDF1,0.275781,Bitcoin,0.275781,Bitcoin,Bitcoin,1
2022/09/03 10:15,16679,80C7D93A0,12966,80C7DFE90,3155.9,US Dollar,3155.9,US Dollar,ACH,1
2022/09/04 19:52,11314,8006339D0,115,8000DA620,11137.79,Saudi Riyal,11137.79,Saudi Riyal,ACH,1
2022/09/03 16:00,11,8000ADBD0,11222,801911240,19733.03,US Dollar,19733.03,US Dollar,ACH,1
2022/09/04 10:53,11047,800B33860,1807,800FB84D0,4121.2,US Dollar,4121.2,US Dollar,ACH,1
2022/09/03 12:48,1776,8009FBCD0,21393,80098C5C0,19229.92,US Dollar,19229.92,US Dollar,ACH,1
2022/09/03 16:07,11495,800E2B200,3,80189E2F0,14022.61,Euro,14022.61,Euro,ACH,1
2022/09/03 13:35,1889,801DC5F20,5383,80213BDF0,16686.88,Euro,16686.88,Euro,ACH,1
2022/09/05 04:14,394,8008A3610,11,8013BFFB0,9629.23,Euro,9629.23,Euro,ACH,1
2022/09/03 14:11,20,800656350,14213,801D0AA40,4383.9,Euro,4383.9,Euro,ACH,1
2022/09/03 10:08,70,10042B930,150810,812A54A20,148797.02,Brazil Real,148797.02,Brazil Real,Credit Card,1
2022/09/03 10:53,24643,807EB23D0,218303,807EB2470,4124.74,Euro,4124.74,Euro,ACH,1
2022/09/03 10:49,11,811BEB390,147445,811BEC300,40833.2,Euro,40833.2,Euro,Cheque,1
2022/09/03 10:49,25788,80257ACE0,215820,817CC35A0,260.17,Euro,260.17,Euro,Credit Card,1
2022/09/03 10:44,166369,81929BA10,167819,81929C1A0,18369.68,Saudi Riyal,18369.68,Saudi Riyal,ACH,1
2022/09/03 11:26,70,10042B660,22129,8095FCF90,2.98,US Dollar,2.98,US Dollar,Credit Card,1
2022/09/03 11:28,20,8095CBE80,24562,8095CCD90,184.16,Euro,184.16,Euro,ACH,1
2022/09/03 11:05,70,10042B930,210,811E44A00,1619.96,Brazil Real,1619.96,Brazil Real,Credit Card,1
2022/09/03 11:21,217,818E3FA20,267070,818E3FB10,5046.64,Saudi Riyal,5046.64,Saudi Riyal,ACH,1
2022/09/03 13:23,70,10042B9C0,59157,8162BC630,17058.92,Shekel,17058.92,Shekel,Cheque,0
2022/09/03 19:51,212,8000AEED0,42275,80FBDC280,1089.97,Australian Dollar,1089.97,Australian Dollar,ACH,0
2022/09/03 18:28,23494,808B1A5A0,124476,8098591C0,130900.59,Rupee,130900.59,Rupee,Cheque,0
2022/09/03 18:10,1,80156BD90,2175,803E6F550,73034.05,US Dollar,73034.05,US Dollar,Cheque,0
2022/09/03 14:35,70,10042B6A8,237598,80F115AD0,954.68,Euro,954.68,Euro,Cheque,0
2022/09/03 19:26,214,811E6F0D0,50213,81305BA70,229.05,Brazil Real,229.05,Brazil Real,ACH,0
2022/09/03 18:18,17353,802B89C20,6269,810D49F30,403.62,Euro,403.62,Euro,Cheque,0
2022/09/03 12:08,14,800069530,0,8001762C0,209.29,Euro,209.29,Euro,Cheque,0
2022/09/03 19:28,219760,80A9E0520,127004,81037E3C0,67.27,Euro,67.27,Euro,ACH,0
2022/09/03 15:16,14172,801D73C70,20,8026E6540,428.57,Euro,428.57,Euro,Cheque,0
2022/09/03 17:29,26300,80A688320,29370,80E2361F0,4041.98,Rupee,4041.98,Rupee,ACH,0
2022/09/03 18:33,152926,8146257D0,17,814895350,113.92,Swiss Franc,113.92,Swiss Franc,Cheque,0
2022/09/03 11:51,266406,817EAD540,64057,8191D70B0,1048.06,Saudi Riyal,1048.06,Saudi Riyal,Cheque,0
2022/09/03 16:13,70,10042B738,29592,80451E070,1146393.03,Yen,1146393.03,Yen,Cheque,0
2022/09/03 15:36,212,80F1B9900,42234,80F736F60,62.03,Australian Dollar,62.03,Australian Dollar,Credit Card,0
2022/09/03 19:30,13,80400A8C0,215557,806A51840,26646.53,Yen,26646.53,Yen,Cheque,0
2022/09/03 18:26,12,8004260B0,1231,80C4EE8B0,771.99,US Dollar,771.99,US Dollar,ACH,0
2022/09/03 12:39,16,80D3F6C80,17,80D3F8DD0,4199.52,Canadian Dollar,4199.52,Canadian Dollar,ACH,0
2022/09/03 17:46,41126,80F0EA320,19,80F19F160,147.67,Australian Dollar,147.67,Australian Dollar,Cheque,0
2022/09/03 15:11,115,81529F500,257433,8152A8B60,67.52,Shekel,67.52,Shekel,Cash,0
2022/09/03 16:30,24643,8040CEBE0,112357,809907630,933.0,Euro,933.0,Euro,Cheque,0
2022/09/03 14:32,1217,8004A8220,12202,801A1B6A0,2153.02,Euro,2153.02,Euro,Credit Card,0
2022/09/03 13:53,164132,817DC5850,236488,819DCC350,4691.39,US Dollar,4691.39,US Dollar,Cheque,0
2022/09/03 16:12,26,8091E7020,19413,80A7CAA20,34162.59,Rupee,34162.59,Rupee,ACH,0
2022/09/03 16:51,21414,805FE9790,122967,80DAF3DF0,159.13,US Dollar,159.13,US Dollar,Credit Card,0
2022/09/03 19:19,69289,8196EE131,69289,8196EE131,1.635059,Bitcoin,1.635059,Bitcoin,Bitcoin,0
2022/09/03 14:12,115771,808D61980,21828,810D3D540,4964.54,US Dollar,4964.54,US Dollar,Cheque,0
2022/09/03 17:54,17,8135F21F0,52898,813A32590,1449.06,Swiss Franc,1449.06,Swiss Franc,Cash,0
2022/09/03 17:54,70,10042B660,21647,810C53C60,3599.46,US Dollar,3599.46,US Dollar,Cheque,0
2022/09/03 16:20,25,80C4E1960,232857,80C8C8D80,465.95,UK Pound,465.95,UK Pound,Credit Card,0
2022/09/03 20:07,133372,80C4B1EC0,7,80C8DD9C0,79.29,UK Pound,79.29,UK Pound,Cash,0
2022/09/03 15:41,16262,8076A2390,224,8080FD480,88.9,US Dollar,88.9,US Dollar,Credit Card,0
2022/09/03 19:57,70,10042B660,119973,8108E0EE0,3389.42,US Dollar,3389.42,US Dollar,Cheque,0
2022/09/03 19:46,1120,8008774A0,1231,8045A75A0,172.85,US Dollar,172.85,US Dollar,Credit Card,0
2022/09/03 19:17,425,801B17150,116299,80AD3AF90,16.55,Euro,16.55,Euro,Cheque,0
2022/09/03 17:35,64057,817B71EA0,165362,818E6BAC0,30904.36,Saudi Riyal,30904.36,Saudi Riyal,Cheque,0
2022/09/03 20:03,3440,8085A97E0,117301,81472B990,793.87,US Dollar,793.87,US Dollar,ACH,0
2022/09/03 15:44,15194,808314DA0,238219,8121E4830,34336.61,US Dollar,34336.61,US Dollar,ACH,0
2022/09/03 13:16,216,81720BF00,115,8175CA9F0,1618.85,Saudi Riyal,1618.85,Saudi Riyal,Cheque,0
2022/09/03 15:25,211,8134EF000,211,81350BD30,442.57,Swiss Franc,442.57,Swiss Franc,Cheque,0
2022/09/03 12:34,225784,8098EDFF0,27673,80ACECEC0,146703.07,Rupee,146703.07,Rupee,Cheque,0
2022/09/03 16:07,21876,801142330,6681,802C71F90,2541.42,Euro,2541.42,Euro,Cheque,0
2022/09/03 20:19,1120,8006A5F60,222559,816B889F0,83.36,US Dollar,83.36,US Dollar,Credit Card,0
2022/09/03 14:17,167860,8193F8550,68159,819459980,18247.77,Saudi Riyal,18247.77,Saudi Riyal,ACH,0
2022/09/03 17:38,22435,801E5BBD0,2175,802ECC2F0,255.88,US Dollar,255.88,US Dollar,Cheque,0
2022/09/03 16:30,15,8036EC500,15,8037DD120,6297.56,Yuan,6297.56,Yuan,Cheque,0
2022/09/03 14:29,224,8140E25A0,17803,81886C120,21.13,US Dollar,21.13,US Dollar,Cheque,0
2022/09/03 13:40,1639,809AAF620,127980,80AE4CD10,329.81,US Dollar,329.81,US Dollar,Credit Card,0
2022/09/03 17:09,18,8175F31F0,64059,817E26EA0,51253.23,Saudi Riyal,51253.23,Saudi Riyal,Cheque,0
2022/09/03 13:26,9735,803A5F3D0,11,804967190,570.11,Yuan,570.11,Yuan,Credit Card,0
2022/09/03 19:03,1720,801F07FB0,14620,806805E60,22.47,Euro,22.47,Euro,Credit Card,0
2022/09/03 12:59,1595,802CC43E0,1720,81038D960,1985.02,Euro,1985.02,Euro,Cash,0
2022/09/03 15:23,6045,80348F281,270290,819F4D6F1,0.000122,Bitcoin,0.000122,Bitcoin,Bitcoin,0
2022/09/03 13:45,9530,80394BF20,26922,80394A720,190273.23,Yuan,190273.23,Yuan,ACH,0
2022/09/03 20:19,11495,800B54200,15640,803CC45F0,302.05,US Dollar,302.05,US Dollar,ACH,0
2022/09/03 12:58,4308,80265B610,25885,806134B40,386.62,Euro,386.62,Euro,Cheque,0
2022/09/03 11:37,217226,81821B000,140110,818A84FB0,741.48,US Dollar,741.48,US Dollar,ACH,0
2022/09/03 14:27,111615,80B2C2A40,210824,80B2C58B0,29361.22,Yuan,29361.22,Yuan,ACH,0
2022/09/03 13:20,225784,809F7AD00,224371,80A095950,81928.7,Rupee,81928.7,Rupee,Credit Card,0
2022/09/03 15:41,16505,806F01DF0,22260,80A4C1010,16125.24,Euro,16125.24,Euro,Credit Card,0
2022/09/03 14:29,6269,802494350,1720,8026B65A0,136.98,Euro,136.98,Euro,Wire,0
2022/09/03 13:53,70,10042B810,234142,80CA5E470,6.31,UK Pound,6.31,UK Pound,Credit Card,0
2022/09/03 15:51,70,10042BA08,164730,818048590,89127.35,Saudi Riyal,89127.35,Saudi Riyal,Credit Card,0
2022/09/03 12:25,118763,80FD45D90,12274,81644ABC0,262.0,Euro,262.0,Euro,Cheque,0
2022/09/03 20:42,12,800160E70,531,80606C190,3319.88,US Dollar,3319.88,US Dollar,Cheque,0
2022/09/03 18:32,23494,808AF1F80,25,80AB567A0,293.56,Rupee,293.56,Rupee,Cheque,0
2022/09/03 13:48,15400,802558890,24455,802FB1F10,212.2,Euro,212.2,Euro,Credit Card,0
2022/09/03 19:18,224699,80A690930,128526,80A75EA30,62816.2,Rupee,62816.2,Rupee,Credit Card,0
2022/09/03 19:14,112876,808D77CB0,15516,80B497FA0,245.11,Euro,245.11,Euro,Credit Card,0
2022/09/03 18:49,70,10042B660,8106,803C534C0,649.44,US Dollar,649.44,US Dollar,Credit Card,0
2022/09/03 16:27,8540,811665380,146058,812DFD210,27.21,Euro,27.21,Euro,ACH,0
2022/09/03 14:46,136311,80D5C8FF0,10,80E0089F0,37083.89,Canadian Dollar,37083.89,Canadian Dollar,Credit Card,0
2022/09/03 18:26,5033,8060387A0,3202,819778610,177.0,US Dollar,177.0,US Dollar,Credit Card,0
2022/09/03 15:01,14213,8022DA860,6314,806017EC0,1033.42,US Dollar,1033.42,US Dollar,Cheque,0
2022/09/03 16:29,14620,801A52370,23194,810D5C980,1269.94,Euro,1269.94,Euro,Credit Card,0
2022/09/03 15:06,20,800180370,9715,80E4832D0,440.34,US Dollar,440.34,US Dollar,Credit Card,0
2022/09/03 18:46,123260,808AF47B0,225606,8176E08C0,19033.18,Rupee,19033.18,Rupee,Wire,0
2022/09/03 12:07,118871,80DE00D00,217519,80DE02B40,1954.97,Euro,1954.97,Euro,ACH,0
2022/09/03 15:09,111913,804D16650,1,81B3BCB30,294531.15,US Dollar,294531.15,US Dollar,Wire,0
2022/09/03 18:20,0,80067F620,15607,8060A6A40,1207.06,Euro,1207.06,Euro,Credit Card,0
2022/09/03 12:49,72,8072FD640,28370,80E7C3320,816629.68,Rupee,816629.68,Rupee,Credit Card,0
2022/09/03 14:47,20,8000FA450,4187,8037832D0,2441.99,US Dollar,2441.99,US Dollar,Cheque,0
2022/09/03 14:27,3533,808F55250,210700,80AEBA4D0,272.29,US Dollar,272.29,US Dollar,Cheque,0
2022/09/03 12:59,119973,80A404BA0,28195,80D0A3970,237.4,US Dollar,237.4,US Dollar,Credit Card,0
2022/09/03 18:44,3,8009FE220,425,80184F940,919.0,Euro,919.0,Euro,Cheque,0
2022/09/03 16:38,23848,801B0D7A0,14640,80360D0E0,67.2,Euro,67.2,Euro,Credit Card,0
2022/09/03 17:15,29158,80798AA10,16263,80A458620,400.19,US Dollar,400.19,US Dollar,Cheque,0
2022/09/03 11:37,26,803A712D0,9856,8041F7640,4.55,Yuan,4.55,Yuan,Cash,0
2022/09/03 19:55,15885,80299CF30,19104,8048F0A00,15640.41,Yuan,15640.41,Yuan,Cheque,0
2022/09/03 17:40,22890,801DAB470,13474,802A39AB0,2890.61,US Dollar,2890.61,US Dollar,Wire,0
2022/09/03 20:10,131636,81061ABB0,231422,811C1E750,176.66,Euro,176.66,Euro,Cheque,0
2022/09/03 11:44,267233,81B3BE190,257989,81B3BE370,2610.65,US Dollar,2610.65,US Dollar,ACH,1
2022/09/03 11:42,211018,81A771B00,148859,81A772510,1229.54,Euro,1229.54,Euro,ACH,1
2022/09/03 12:06,29844,8048D7210,29867,8048D72B0,30131.16,Yuan,30131.16,Yuan,ACH,1
2022/09/03 12:12,70,10042B780,25,8073B81D0,22711.87,Rupee,22711.87,Rupee,Cheque,1
2022/09/03 12:27,149205,81265D040,248575,81266F760,12182.03,Brazil Real,12182.03,Brazil Real,ACH,1
2022/09/03 13:00,70,10042B660,12592,801148680,299.44,US Dollar,299.44,US Dollar,Credit Card,1
2022/09/03 13:24,13243,805F54FC0,5571,805F555A0,3944.78,US Dollar,3944.78,US Dollar,ACH,1
2022/09/03 13:02,70,10042B660,27967,80D58EAE0,998.35,US Dollar,998.35,US Dollar,Cheque,1
2022/09/03 13:03,22031,8119F18F0,21414,8119F1AD0,1032.81,US Dollar,1032.81,US Dollar,ACH,1
2022/09/03 13:21,70,10042B660,246655,81B6E1710,303.64,US Dollar,303.64,US Dollar,Credit Card,1
2022/09/03 13:13,18491,806103B60,12274,806103A70,2696.08,Euro,2696.08,Euro,ACH,1
2022/09/03 13:11,70,10042B780,223281,808C30940,526072.55,Rupee,526072.55,Rupee,Cash,1
